,apiName,associatedTraits,composition,desc,effects,from,icon,id,incompatibleTraits,name,unique,icon_Lower
639,TFT6_Merc_Fish_Fish,[],"['TFT6_Merc_Fish', 'TFT6_Merc_Fish']",4 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],JACKPOT,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
640,TFT6_5MercShip,[],"['TFT6_Merc_Bag', 'TFT6_Merc_Bag']",Gain 3 item components.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Golden Ship,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
641,TFT6_Merc_Fish_Kraken,[],"['TFT6_Merc_Fish', 'TFT6_Merc_Kraken']",1 Neeko's Help has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
642,TFT6_Merc_Sword_Kraken,[],"['TFT6_Merc_Sword', 'TFT6_Merc_Kraken']",1 offensive component and 1 Neeko's Help has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
643,TFT6_Merc_X_Ship,[],"['TFT6_Merc_X', 'TFT6_Merc_Ship']",10 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLootSilver.png,,[],Small Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenarylootsilver.png
644,TFT6_Merc_Soldier_Spatula,[],"['TFT6_Merc_Soldier', 'TFT6_Merc_Spatula']",2 Loaded Dice and a 2-star 4-cost are placed in your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],JACKPOT,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
645,TFT6_Merc_X_Shell,[],"['TFT6_Merc_X', 'TFT6_Merc_Shell']",6 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLootSilver.png,,[],Small Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenarylootsilver.png
646,TFT6_Merc_X_X,[],"['TFT6_Merc_X', 'TFT6_Merc_X']",Yarr!!! You got nothing. Try again next round. ,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/Mercenary_Scratch.png,,[],No Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenary_scratch.png
647,TFT6_Merc_Coin_Kraken,[],"['TFT6_Merc_Coin', 'TFT6_Merc_Kraken']",1 Neeko's Help and 2 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
648,TFT6_Merc_Fish_Soldier,[],"['TFT6_Merc_Fish', 'TFT6_Merc_Soldier']",2 2-cost champions are placed in your chest. ,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Small Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
649,TFT6_Merc_Coin_Spatula,[],"['TFT6_Merc_Coin', 'TFT6_Merc_Spatula']",25 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
650,TFT6_Merc_X_Kraken,[],"['TFT6_Merc_X', 'TFT6_Merc_Kraken']",10 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLootSilver.png,,[],Small Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenarylootsilver.png
651,TFT6_Merc_Kraken_Kraken,[],"['TFT6_Merc_Kraken', 'TFT6_Merc_Kraken']",1 item component and 1 Neeko's Help has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],JACKPOT,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
652,TFT6_Merc_Bag_Ship,[],"['TFT6_Merc_Bag', 'TFT6_Merc_Ship']",2 4-cost champions are placed in your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
653,TFT6_5MercMonster,[],"['TFT6_Merc_Bag', 'TFT6_Merc_Bag']",Gain 1 Neeko's Help and 12 gold.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Golden Kraken,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
654,TFT6_Merc_Coin_Chest,[],"['TFT6_Merc_Coin', 'TFT6_Merc_Chest']",10 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
655,TFT6_Merc_Fish_Sword,[],"['TFT6_Merc_Fish', 'TFT6_Merc_Sword']",1 offensive item component has been added to your chest. ,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
656,TFT6_Merc_Fish_Coin,[],"['TFT6_Merc_Fish', 'TFT6_Merc_Coin']",3 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Small Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
657,TFT6_Merc_Book_Book,[],"['TFT6_Merc_Book', 'TFT6_Merc_Book']",A Tome of Traits has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],JACKPOT,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
658,TFT6_Merc_Fish_Book,[],"['TFT6_Merc_Fish', 'TFT6_Merc_Book']",A utility item component has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
659,TFT6_Merc_Bag_Kraken,[],"['TFT6_Merc_Bag', 'TFT6_Merc_Kraken']",1 Neeko's Help and 5 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
660,TFT6_Merc_X_Chest,[],"['TFT6_Merc_X', 'TFT6_Merc_Chest']",4 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLootSilver.png,,[],Small Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenarylootsilver.png
661,TFT6_Merc_Sword_Ship,[],"['TFT6_Merc_Sword', 'TFT6_Merc_Ship']",A 5-cost champion and 10 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
662,TFT6_Merc_X_Coin,[],"['TFT6_Merc_X', 'TFT6_Merc_Coin']",2 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLootSilver.png,,[],Small Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenarylootsilver.png
663,TFT6_Merc_Chest_Sword,[],"['TFT6_Merc_Chest', 'TFT6_Merc_Sword']",A 4-cost champion and 10 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
664,TFT6_Merc_Bag_Bag,[],"['TFT6_Merc_Bag', 'TFT6_Merc_Bag']",1 item component has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],JACKPOT,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
665,TFT6_Merc_Sword_Spatula,[],"['TFT6_Merc_Sword', 'TFT6_Merc_Spatula']",2 Thief's Gloves and 10 gold are placed in your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],JACKPOT,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
666,TFT6_Merc_Chest_Spatula,[],"['TFT6_Merc_Chest', 'TFT6_Merc_Spatula']",1 random full item and 2 components are placed in your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
667,TFT6_Merc_Spatula_Spatula,[],"['TFT6_Merc_Spatula', 'TFT6_Merc_Spatula']",A Tactician's Crown has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],JACKPOT,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
668,TFT6_Merc_Fish_Spatula,[],"['TFT6_Merc_Fish', 'TFT6_Merc_Spatula']",A Spatula has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],JACKPOT,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
669,TFT6_Merc_Coin_Sword,[],"['TFT6_Merc_Coin', 'TFT6_Merc_Sword']",An offensive component and 2 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
670,TFT6_Merc_Fish_Shell,[],"['TFT6_Merc_Fish', 'TFT6_Merc_Shell']",A defensive item component has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
671,TFT6_Merc_X_Sword,[],"['TFT6_Merc_X', 'TFT6_Merc_Sword']",7 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLootSilver.png,,[],Small Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenarylootsilver.png
672,TFT6_Merc_Fish_Chest,[],"['TFT6_Merc_Fish', 'TFT6_Merc_Chest']",8 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Small Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
673,TFT6_Merc_X_Bag,[],"['TFT6_Merc_X', 'TFT6_Merc_Bag']",3 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLootSilver.png,,[],Small Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenarylootsilver.png
674,TFT6_Merc_Soldier_Soldier,[],"['TFT6_Merc_Soldier', 'TFT6_Merc_Soldier']",2 4-cost champions are placed in your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],JACKPOT,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
675,TFT6_Merc_Chest_Chest,[],"['TFT6_Merc_Chest', 'TFT6_Merc_Chest']",2 item components are placed in your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],JACKPOT,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
676,TFT6_Merc_Kraken_Spatula,[],"['TFT6_Merc_Kraken', 'TFT6_Merc_Spatula']",1 full item and 2 Neeko's Help have been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],JACKPOT,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
677,TFT6_Merc_Sword_Soldier,[],"['TFT6_Merc_Sword', 'TFT6_Merc_Soldier']",2 4-cost champions are placed in your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
678,TFT6_Merc_Chest_Ship,[],"['TFT6_Merc_Chest', 'TFT6_Merc_Ship']",A 4-cost champion and 10 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
679,TFT6_Merc_Coin_Book,[],"['TFT6_Merc_Coin', 'TFT6_Merc_Book']",A utility component and 2 gold has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
680,TFT6_Merc_Bag_Soldier,[],"['TFT6_Merc_Bag', 'TFT6_Merc_Soldier']",2 3-cost champions are placed in your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Large Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
681,TFT6_5MercSpatula,[],"['TFT6_Merc_Bag', 'TFT6_Merc_Bag']",Gain a Tactician's Crown,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Golden Spatula,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
682,TFT6_Merc_Coin_Soldier,[],"['TFT6_Merc_Coin', 'TFT6_Merc_Soldier']",A 3-cost champion has been added to your chest.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Small Prize,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
683,TFT6_5MercShield,[],"['TFT6_Merc_Bag', 'TFT6_Merc_Bag']",Gain 3 Frozen Hearts.,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Set6_Mercenary/MercenaryLoot.png,,[],Golden Shell,FALSE,assets/maps/particles/tft/item_icons/traits/set6_mercenary/mercenaryloot.png
684,TFT_Item_RabadonsDeathcap,[],"['TFT_Item_NeedlesslyLargeRod', 'TFT_Item_NeedlesslyLargeRod']","<tftitemrules>This humble hat can help you make, or unmake, the world itself.</tftitemrules>",{'AP': 70.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Standard/Rabadons_Deathcap.png,,[],Rabadon's Deathcap,FALSE,assets/maps/particles/tft/item_icons/standard/rabadons_deathcap.png
685,TFT7_Augment_ShapeshifterTrait2,['Set7_Shapeshifter'],[],Your team counts as having 1 additional Shapeshifter. Gain a Sunfire Cape and an Gnar.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Shapeshifter-Soul-III.TFT_Set7.png,,[],Shapeshifter Soul,FALSE,assets/maps/tft/icons/augments/hexcore/shapeshifter-soul-iii.tft_set7.png
686,TFT7_Augment_WhispersEmblem,['Set7_Whispers'],[],Gain a Whispers Emblem and a Zyra.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Whispers-Crest-II.TFT_Set7.png,,[],Whispers Crest,FALSE,assets/maps/tft/icons/augments/hexcore/whispers-crest-ii.tft_set7.png
687,TFT7_Augment_Bloodlust1,[],[],Your champions permanently gain @AD*100@% Attack Damage every time they kill an enemy. Champions start with @StartingAD*100@% bonus Attack Damage.,"{'AD': 0.009999999776482582, '{9c6a27a4}': 0.07999999821186066}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Combat-Training-II.TFT_Set7.png,,[],Combat Training,FALSE,assets/maps/tft/icons/augments/hexcore/combat-training-ii.tft_set7.png
688,TFT7_Augment_SwiftshotTrait,['Set7_Swiftshot'],[],Your team counts has having 1 additional Swiftshot. Gain a Twitch.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Swiftshot-Heart-I.TFT_Set7.png,,[],Swiftshot Heart,FALSE,assets/maps/tft/icons/augments/hexcore/swiftshot-heart-i.tft_set7.png
689,TFT7_Augment_Bloodlust3,[],[],Your champions permanently gain @AD*100@% Attack Damage every time they kill an enemy. Champions start with @StartingAD*100@% bonus Attack Damage.,"{'AD': 0.029999999329447746, '{9c6a27a4}': 0.05999999865889549}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Combat-Training-III.TFT_Set7.png,,[],Combat Training III,FALSE,assets/maps/tft/icons/augments/hexcore/combat-training-iii.tft_set7.png
690,TFT7_Augment_RagewingScorch,['Set7_Ragewing'],[],Every @DamageFrequency@th instance of Ragewing champion's damage deals @DamageIncrease@% more damage and is converted to true damage. Gain a Senna.,"{'{92037b9e}': 5.0, '{cf7f7148}': 20.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Scorch-II.TFT_Set7.png,,[],Scorch,FALSE,assets/maps/tft/icons/augments/hexcore/scorch-ii.tft_set7.png
691,TFT7_Augment_BruiserEmblem,['Set7_Bruiser'],[],Gain a Bruiser Emblem and a Jax.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/BruiserEmblem2.png,,[],Bruiser Crest,FALSE,assets/maps/tft/icons/augments/hexcore/bruiseremblem2.png
692,TFT7_Augment_Bloodlust2,[],[],Your champions permanently gain @AD*100@% Attack Damage every time they kill an enemy. Champions start with @StartingAD*100@% bonus Attack Damage.,"{'AD': 0.019999999552965164, '{9c6a27a4}': 0.03999999910593033}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Combat-Training-II.TFT_Set7.png,,[],Combat Training II,FALSE,assets/maps/tft/icons/augments/hexcore/combat-training-ii.tft_set7.png
693,TFT7_Augment_AstralTrait,['Set7_Astral'],[],Your team counts as having 1 additional Astral. Gain a Lux.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Astral-Heart-I.TFT_Set7.png,,[],Astral Heart,FALSE,assets/maps/tft/icons/augments/hexcore/astral-heart-i.tft_set7.png
694,TFT7_Augment_GuardianHeroicPresence,['Set7_Guardian'],[],"Every @TauntInterval@ seconds, Guardians taunt all enemies within range. Enemies that attack a Guardian's shield take magic damage equal to @HealthPercent@% of the shielded unit's max Health (up to once per second). Gain a Braum.","{'HealthPercent': 7.0, '{d0c5caca}': 2.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Heroic-Presence-II.TFT_Set7.png,,[],Heroic Presence,FALSE,assets/maps/tft/icons/augments/hexcore/heroic-presence-ii.tft_set7.png
695,TFT7_Augment_ScalescornTrait,['Set7_Scalescorn'],[],Your team counts as having 1 additional Scalescorn. Gain a Braum.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Dragonbane-Heart-I.TFT_Set7.png,,[],Scalescorn Heart,FALSE,assets/maps/tft/icons/augments/hexcore/dragonbane-heart-i.tft_set7.png
696,TFT7_Augment_TempestTrait,['Set7_Tempest'],[],Your team counts as having 1 additional Tempest. Gain a Qiyana.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Tempest-Heart-I.TFT_Set7.png,,[],Tempest Heart,FALSE,assets/maps/tft/icons/augments/hexcore/tempest-heart-i.tft_set7.png
697,TFT7_Augment_BruiserTrait,['Set7_Bruiser'],[],Your team counts as having 1 additional Bruiser. Gain a Jax.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/BruiserHeart1.png,,[],Bruiser Heart,FALSE,assets/maps/tft/icons/augments/hexcore/bruiserheart1.png
698,TFT7_Augment_BandOfThieves1,[],[],Gain @NumGloves@ Thief's Gloves.,{'{1c1b4e2d}': 1.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/BandThieves1.png,,[],Band of Thieves I,FALSE,assets/maps/tft/icons/augments/hexcore/bandthieves1.png
699,TFT7_Augment_WarriorEmblem,['Set7_Warrior'],[],Gain a Warrior Emblem and a Yone.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Warrior-Crest-II.TFT_Set7.png,,[],Warrior Crest,FALSE,assets/maps/tft/icons/augments/hexcore/warrior-crest-ii.tft_set7.png
700,TFT7_Augment_AstralIntercosmicGifts,['Set7_Astral'],[],Astral Orbs have a @BonusLootPct@% chance to spawn a small bonus orb that contains loot. Gain a Lux.,"{'{4ba38b68}': 'null', '{96f662f6}': 'null', '{acce2dfd}': 100.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Intercosmic-Treasure-II.TFT_Set7.png,,[],Intercosmic Gifts,FALSE,assets/maps/tft/icons/augments/hexcore/intercosmic-treasure-ii.tft_set7.png
701,TFT7_Augment_DragonmancerInspire,['Set7_Dragonmancer'],[],"When the Dragonmancer Hero gets a takedown, champions that share a trait with the Dragonmancer Hero gain @AttackSpeed@% Attack Speed for @Duration@ seconds. Gain a Kaisa.","{'AttackSpeed': 70.0, 'Duration': 4.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Inspire-II.TFT_Set7.png,,[],Inspire,FALSE,assets/maps/tft/icons/augments/hexcore/inspire-ii.tft_set7.png
702,TFT7_Augment_ScalescornEmblem2,['Set7_Scalescorn'],[],"Gain a Scalescorn Emblem, a Hand of Justice, and a Diana.",{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Dragonbane-Crown-III.TFT_Set7.png,,[],Scalescorn Crown,FALSE,assets/maps/tft/icons/augments/hexcore/dragonbane-crown-iii.tft_set7.png
703,TFT7_Augment_GuildTrait,['Set7_Guild'],[],Your team counts as having 1 additional Guild. Gain a Twitch.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Guild-Heart-I.TFT_Set7.png,,[],Guild Heart,FALSE,assets/maps/tft/icons/augments/hexcore/guild-heart-i.tft_set7.png
704,TFT7_Augment_MageEssenceTheft,['Set7_Mage'],[],Mage's attacks drain @ManaDrainBurn@ Mana from their target and gain 4 Mana. Gain a Lux.,"{'{0ebb5365}': 8.0, '{1a14aa8a}': 4.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Essence-Theft-Mage-II.png,,[],Essence Theft,FALSE,assets/maps/tft/icons/augments/hexcore/essence-theft-mage-ii.png
705,TFT7_Augment_BigFriend2,[],[],Your units that start combat next to a unit with over @RequiredHealth@ Health take @DamageReductionPercent@% less damage for the rest of combat.,"{'{5064373e}': 10.0, '{ddd2dfa6}': 1600.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Big-Friend-II.TFT_Set7.png,,[],Big Friend II,FALSE,assets/maps/tft/icons/augments/hexcore/big-friend-ii.tft_set7.png
706,TFT7_Augment_DragonmancerEmblem2,['Set7_Dragonmancer'],[],"Gain a Dragonmancer Emblem, a Hand of Justice, and a Lee Sin.",{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Dragonmancer-Soul-III.TFT_Set7.png,,[],Dragonmancer Crown,FALSE,assets/maps/tft/icons/augments/hexcore/dragonmancer-soul-iii.tft_set7.png
707,TFT7_Augment_MysticTrait,['Set7_Mystic'],[],Your team counts as having 1 additional Mystic. Gain a Rakan.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Mystic-Heart-I.TFT_Set7.png,,[],Mystic Heart,FALSE,assets/maps/tft/icons/augments/hexcore/mystic-heart-i.tft_set7.png
708,TFT7_Augment_LagoonTrait,['Set7_Lagoon'],[],Your team counts as having 1 additional Lagoon. Gain a Kai'Sa.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/LagoonHeart-1.png,,[],Lagoon Heart,FALSE,assets/maps/tft/icons/augments/hexcore/lagoonheart-1.png
709,TFT7_Augment_BestFriends2,[],[],Units isolated in pairs gain @AS*100@% Attack Speed and @Armor@ Armor at the start of combat.,"{'AS': 0.15000000596046448, 'Armor': 25.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Best-Friends-II.TFT_Set7.png,,[],Best Friends II,FALSE,assets/maps/tft/icons/augments/hexcore/best-friends-ii.tft_set7.png
710,TFT7_Augment_BestFriends3,[],[],Units isolated in pairs gain @AS*100@% Attack Speed and @Armor@ Armor at the start of combat.,"{'AS': 0.20000000298023224, 'Armor': 35.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Best-Friends-III.TFT_Set7.png,,[],Best Friends III,FALSE,assets/maps/tft/icons/augments/hexcore/best-friends-iii.tft_set7.png
711,TFT7_Augment_BestFriends1,[],[],Units isolated in pairs gain @AS*100@% Attack Speed and @Armor@ Armor at the start of combat.,"{'AS': 0.10000000149011612, 'Armor': 15.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Best-Friends-I.TFT_Set7.png,,[],Best Friends I,FALSE,assets/maps/tft/icons/augments/hexcore/best-friends-i.tft_set7.png
712,TFT7_Augment_DarkflightEmblem2,['Set7_Darkflight'],[],"Gain a Darkflight Emblem, a Titan's Resolve, and a Rengar.",{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/DarkflightCrown-3.png,,[],Darkflight Crown,FALSE,assets/maps/tft/icons/augments/hexcore/darkflightcrown-3.png
713,TFT7_Augment_BruiserPersonalTraining,['Set7_Bruiser'],[],"At the end of combat, champions that started combat adjacent to Bruisers permanently gain @Health@ Health, increased by @BonusHealth@ if they survived. Gain a Jax.","{'BonusHealth': 20.0, 'Health': 40.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Personal-Training-II.TFT_Set7.png,,[],Personal Training,FALSE,assets/maps/tft/icons/augments/hexcore/personal-training-ii.tft_set7.png
714,TFT7_Augment_CavalierEmblem,['Set7_Cavalier'],[],Gain a Cavalier Emblem and a Sejuani.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Cavalier-Crest-II.TFT_Set7.png,,[],Cavalier Crest,FALSE,assets/maps/tft/icons/augments/hexcore/cavalier-crest-ii.tft_set7.png
715,TFT7_Augment_DragonmancerConference,['Set7_Dragonmancer'],[],"Every @RoundRequirement@ rounds, a random Dragonmancer appears on your bench. Gain a Kai'Sa.",{'{7831c746}': 2.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/DragonmancerConference-1.png,,[],Dragonmancer Conference,FALSE,assets/maps/tft/icons/augments/hexcore/dragonmancerconference-1.png
